-1.875	-1.875	553.29
-1.875	-1.75	9349.04
-1.875	-1.625	9886.71
-1.875	-1.5	20185.8
-1.875	-1.375	20815.6
-1.875	-1.25	33818.3
-1.875	-1.125	34573.7
-1.875	-1	51025.6
-1.875	-0.875	51882.9
-1.875	-0.75	71419.5
-1.875	-0.625	72281.1
-1.875	-0.5	92474.9
-1.875	-0.375	93171.1
-1.875	-0.25	109099
-1.875	-0.125	109440
-1.875	0	115515
-1.875	0.125	115392
-1.875	0.25	109076
-1.875	0.375	108531
-1.875	0.5	92441.1
-1.875	0.625	91638.1
-1.875	0.75	71387.7
-1.875	0.875	70515.1
-1.875	1	51003
-1.875	1.125	50194.1
-1.875	1.25	33805.1
-1.875	1.375	33117
-1.875	1.5	20179.3
-1.875	1.625	19605.2
-1.875	1.75	9346.7
-1.875	1.875	8823.96
-1.875	2	0
-1.75	-1.875	9294.49
-1.75	-1.75	18626.8
-1.75	-1.625	29484.1
-1.75	-1.5	40455.1
-1.75	-1.375	54158
-1.75	-1.25	68028.2
-1.75	-1.125	85401.6
-1.75	-1	102946
-1.75	-0.875	123655
-1.75	-0.75	144449
-1.75	-0.625	165980
-1.75	-0.5	187396
-1.75	-0.375	204573
-1.75	-0.25	221356
-1.75	-0.125	228217
-1.75	0	234472
-1.75	0.125	228182
-1.75	0.25	221298
-1.75	0.375	204487
-1.75	0.5	187309
-1.75	0.625	165888
-1.75	0.75	144370
-1.75	0.875	123585
-1.75	1	102892
-1.75	1.125	85360.2
-1.75	1.25	67997.8
-1.75	1.375	54137
-1.75	1.5	40440.6
-1.75	1.625	29475.3
-1.75	1.75	18621.7
-1.75	1.875	9292.44
-1.75	2	0
-1.625	-1.875	9756.37
-1.625	-1.75	27929
-1.625	-1.625	39445.5
-1.625	-1.5	63948.8
-1.625	-1.375	78578.3
-1.625	-1.25	113082
-1.625	-1.125	131749
-1.625	-1	180383
-1.625	-0.875	202794
-1.625	-0.75	267495
-1.625	-0.625	290997
-1.625	-0.5	365883
-1.625	-0.375	384864
-1.625	-0.25	449593
-1.625	-0.125	457422
-1.625	0	483363
-1.625	0.125	476721
-1.625	0.25	449484
-1.625	0.375	431184
-1.625	0.5	365716
-1.625	0.625	342330
-1.625	0.75	267342
-1.625	0.875	244697
-1.625	1	180282
-1.625	1.125	161260
-1.625	1.25	113027
-1.625	1.375	98074.6
-1.625	1.5	63923.3
-1.625	1.625	52181.7
-1.625	1.75	27920
-1.625	1.875	18035.3
-1.625	2	0
-1.5	-1.875	18496.5
-1.5	-1.75	37248
-1.5	-1.625	62237
-1.5	-1.5	87637.7
-1.5	-1.375	122920
-1.5	-1.25	158816
-1.5	-1.125	208787
-1.5	-1	259510
-1.5	-0.875	326436
-1.5	-0.75	393997
-1.5	-0.625	472164
-1.5	-0.5	550322
-1.5	-0.375	618951
-1.5	-0.25	686312
-1.5	-0.125	715317
-1.5	0	741860
-1.5	0.125	715188
-1.5	0.25	686127
-1.5	0.375	618632
-1.5	0.5	550030
-1.5	0.625	471836
-1.5	0.75	393734
-1.5	0.875	326214
-1.5	1	259344
-1.5	1.125	208666
-1.5	1.25	158730
-1.5	1.375	122863
-1.5	1.5	87599.9
-1.5	1.625	62214.3
-1.5	1.75	37235
-1.5	1.875	18491.2
-1.5	2	0
-1.375	-1.875	18945.5
-1.375	-1.75	47092.2
-1.375	-1.625	72859.7
-1.375	-1.5	115847
-1.375	-1.375	152468
-1.375	-1.25	221446
-1.375	-1.125	273693
-1.375	-1	386461
-1.375	-0.875	457047
-1.375	-0.75	635057
-1.375	-0.625	718432
-1.375	-0.5	966369
-1.375	-0.375	1.04088e+06
-1.375	-0.25	1.28998e+06
-1.375	-0.125	1.32273e+06
-1.375	0	1.43193e+06
-1.375	0.125	1.4039e+06
-1.375	0.25	1.2898e+06
-1.375	0.375	1.21696e+06
-1.375	0.5	965955
-1.375	0.625	881933
-1.375	0.75	634628
-1.375	0.875	562671
-1.375	1	386194
-1.375	1.125	332625
-1.375	1.25	221315
-1.375	1.375	183712
-1.375	1.5	115792
-1.375	1.625	89393.2
-1.375	1.75	47073.8
-1.375	1.875	27738.5
-1.375	2	0
-1.25	-1.875	28174.7
-1.25	-1.75	56918.4
-1.25	-1.625	100076
-1.25	-1.5	144203
-1.25	-1.375	213733
-1.25	-1.25	284904
-1.25	-1.125	399290
-1.25	-1	516186
-1.25	-0.875	698267
-1.25	-0.75	883510
-1.25	-0.625	1.13998e+06
-1.25	-0.5	1.3988e+06
-1.25	-0.375	1.66196e+06
-1.25	-0.25	1.92288e+06
-1.25	-0.125	2.04571e+06
-1.25	0	2.1587e+06
-1.25	0.125	2.04606e+06
-1.25	0.25	1.92298e+06
-1.25	0.375	1.66162e+06
-1.25	0.5	1.39844e+06
-1.25	0.625	1.1392e+06
-1.25	0.75	882929
-1.25	0.875	697766
-1.25	1	515819
-1.25	1.125	399039
-1.25	1.25	284731
-1.25	1.375	213626
-1.25	1.5	144134
-1.25	1.625	100036
-1.25	1.75	56896.4
-1.25	1.875	28166.1
-1.25	2	0
-1.125	-1.875	28566.3
-1.125	-1.75	66364
-1.125	-1.625	110365
-1.125	-1.5	175844
-1.125	-1.375	247197
-1.125	-1.25	369756
-1.125	-1.125	488091
-1.125	-1	731921
-1.125	-0.875	922320
-1.125	-0.75	1.41873e+06
-1.125	-0.625	1.69152e+06
-1.125	-0.5	2.63135e+06
-1.125	-0.375	2.92226e+06
-1.125	-0.25	4.09247e+06
-1.125	-0.125	4.2386e+06
-1.125	0	4.82713e+06
-1.125	0.125	4.70429e+06
-1.125	0.25	4.09499e+06
-1.125	0.375	3.80313e+06
-1.125	0.5	2.63257e+06
-1.125	0.625	2.34989e+06
-1.125	0.75	1.41808e+06
-1.125	0.875	1.2209e+06
-1.125	1	731366
-1.125	1.125	608865
-1.125	1.25	369503
-1.125	1.375	295746
-1.125	1.5	175751
-1.125	1.625	130428
-1.125	1.75	66336.5
-1.125	1.875	37032.2
-1.125	2	0
-1	-1.875	37371.2
-1	-1.75	75690.3
-1	-1.625	140622
-1	-1.5	207385
-1	-1.375	329459
-1	-1.25	455227
-1	-1.125	699791
-1	-1	951793
-1	-0.875	1.45434e+06
-1	-0.75	1.97194e+06
-1	-0.625	2.93668e+06
-1	-0.5	3.93418e+06
-1	-0.375	5.1811e+06
-1	-0.25	6.49376e+06
-1	-0.125	7.18918e+06
-1	0	7.90473e+06
-1	0.125	7.27203e+06
-1	0.25	6.50906e+06
-1	0.375	5.22327e+06
-1	0.5	3.9449e+06
-1	0.625	2.94098e+06
-1	0.75	1.97334e+06
-1	0.875	1.45435e+06
-1	1	951373
-1	1.125	699470
-1	1.25	454970
-1	1.375	329312
-1	1.5	207291
-1	1.625	140573
-1	1.75	75664.2
-1	1.875	37361.5
-1	2	0
-0.875	-1.875	37608.4
-0.875	-1.75	82460.8
-0.875	-1.625	148120
-0.875	-1.5	236420
-0.875	-1.375	360619
-0.875	-1.25	557290
-0.875	-1.125	808178
-0.875	-1	1.31009e+06
-0.875	-0.875	1.83245e+06
-0.875	-0.75	3.32034e+06
-0.875	-0.625	4.35813e+06
-0.875	-0.5	9.03556e+06
-0.875	-0.375	1.05154e+07
-0.875	-0.25	1.45438e+07
-0.875	-0.125	1.53362e+07
-0.875	0	1.62349e+07
-0.875	0.125	1.54076e+07
-0.875	0.25	1.45142e+07
-0.875	0.375	1.30722e+07
-0.875	0.5	9.08988e+06
-0.875	0.625	7.92873e+06
-0.875	0.75	3.32964e+06
-0.875	0.875	2.7665e+06
-0.875	1	1.30949e+06
-0.875	1.125	1.04646e+06
-0.875	1.25	556920
-0.875	1.375	427683
-0.875	1.5	236309
-0.875	1.625	168361
-0.875	1.75	82434.2
-0.875	1.875	43710.6
-0.875	2	0
-0.75	-1.875	43828.8
-0.75	-1.75	88943.4
-0.75	-1.625	175437
-0.75	-1.5	264784
-0.75	-1.375	458232
-0.75	-1.25	658711
-0.75	-1.125	1.15572e+06
-0.75	-1	1.67274e+06
-0.75	-0.875	3.15954e+06
-0.75	-0.75	4.73548e+06
-0.75	-0.625	9.48796e+06
-0.75	-0.5	1.5647e+07
-0.75	-0.375	1.87523e+07
-0.75	-0.25	2.26308e+07
-0.75	-0.125	2.29689e+07
-0.75	0	2.38441e+07
-0.75	0.125	2.29739e+07
-0.75	0.25	2.2328e+07
-0.75	0.375	2.15286e+07
-0.75	0.5	1.57631e+07
-0.75	0.625	9.89477e+06
-0.75	0.75	4.79838e+06
-0.75	0.875	3.1732e+06
-0.75	1	1.67442e+06
-0.75	1.125	1.15601e+06
-0.75	1.25	658565
-0.75	1.375	458150
-0.75	1.5	264724
-0.75	1.625	175411
-0.75	1.75	88931
-0.75	1.875	43825.2
-0.75	2	0
-0.625	-1.875	43779.8
-0.625	-1.75	89388
-0.625	-1.625	176138
-0.625	-1.5	277289
-0.625	-1.375	472338
-0.625	-1.25	740521
-0.625	-1.125	1.24555e+06
-0.625	-1	2.14238e+06
-0.625	-0.875	3.6818e+06
-0.625	-0.75	7.81104e+06
-0.625	-0.625	1.39058e+07
-0.625	-0.5	2.30427e+07
-0.625	-0.375	2.5079e+07
-0.625	-0.25	2.85152e+07
-0.625	-0.125	2.85168e+07
-0.625	0	2.93406e+07
-0.625	0.125	2.84899e+07
-0.625	0.25	2.80702e+07
-0.625	0.375	2.78781e+07
-0.625	0.5	2.29019e+07
-0.625	0.625	1.63683e+07
-0.625	0.75	7.99644e+06
-0.625	0.875	6.0777e+06
-0.625	1	2.14211e+06
-0.625	1.125	1.606e+06
-0.625	1.25	740222
-0.625	1.375	536417
-0.625	1.5	277257
-0.625	1.625	187254
-0.625	1.75	89390.4
-0.625	1.875	44227.1
-0.625	2	0
-0.5	-1.875	43985.6
-0.5	-1.75	89366.2
-0.5	-1.625	187082
-0.5	-1.5	288306
