0	0	0	0	0	0	0	0	0	0.00114141	4.80317e+06	-9.69236e+06	4.80349e+06	0.00114141	0	0	0	0	0	0	0	0	0	0	0.00221959	0.0066056	26000.3	0.0066056	0.00221959	0	0	0	0	0	0	0	0	0	0	0.00179656	0.00318017	0.00408549	0.00318017	0.00179656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0.0011414	4.80349e+06	-9.6931e+06	4.80391e+06	0.0011414	0	0	0	0	0	0	0	0	0	0	0.00221958	0.00660559	26002.5	0.00660559	0.00221958	0	0	0	0	0	0	0	0	0	0	0.00179655	0.00318017	0.00408548	0.00318017	0.00179655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.00114139	4.80391e+06	-9.69405e+06	4.80444e+06	0	0	0	0	0	0	0	0	0	0	0	0.00221957	0.00660557	26005.3	0.00660557	0	0	0	0	0	0	0	0	0	0	0	0.00179654	0.00318016	0.00408547	0.00318016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0.00114138	4.80444e+06	-9.73855e+06	0	0	0	0	0	0	0	0	0	0	0	0	0.00221956	0.00660556	26008.9	0	0	0	0	0	0	0	0	0	0	0	0	0.00179653	0.00318015	0.00408546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26008.9	-0.00779674	-0.00134368	0	0	0	0	0	0	0	0	0	0	0	0	-3.96597e+06	1.9559e+06	0.00134371	0	0	0	0	0	0	0	0	0	0	0	0	10155.9	0.00680789	0.00237901	0	0	0	0	0	0	0	0	0	0	0	0	0.00423566	0.00332259	0.00192134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.00779673	26005.4	-0.00779673	-0.00134366	0	0	0	0	0	0	0	0	0	0	0	1.9559e+06	-3.94765e+06	1.95559e+06	0.00134372	0	0	0	0	0	0	0	0	0	0	0	0.00680792	10153.9	0.00680792	0.00237902	0	0	0	0	0	0	0	0	0	0	0	0.0033226	0.00423568	0.0033226	0.00192136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.00134365	-0.00779672	26002.5	-0.00779672	-0.00134365	0	0	0	0	0	0	0	0	0	0	0.00134374	1.95559e+06	-3.94711e+06	1.95536e+06	0.00134374	0	0	0	0	0	0	0	0	0	0	0.00237904	0.00680795	10152.3	0.00680795	0.00237904	0	0	0	0	0	0	0	0	0	0	0.00192137	0.00332262	0.0042357	0.00332262	0.00192137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	-0.00134365	-0.00779671	26000.3	-0.00779671	-0.00134365	0	0	0	0	0	0	0	0	0	0	0.00134375	1.95536e+06	-3.94669e+06	1.95518e+06	0.00134375	0	0	0	0	0	0	0	0	0	0	0.00237905	0.00680797	10151	0.00680797	0.00237905	0	0	0	0	0	0	0	0	0	0	0.00192138	0.00332263	0.00423571	0.00332263	0.00192138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	-0.00134364	-0.0077967	25998.7	-0.0077967	-0.00134364	0	0	0	0	0	0	0	0	0	0	0.00134376	1.95518e+06	-3.94638e+06	1.95505e+06	0.00134376	0	0	0	0	0	0	0	0	0	0	0.00237906	0.00680798	10150.1	0.00680798	0.00237906	0	0	0	0	0	0	0	0	0	0	0.00192138	0.00332264	0.00423572	0.00332264	0.00192138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	-0.00134363	-0.00779669	25997.6	-0.00779669	-0.00134363	0	0	0	0	0	0	0	0	0	0	0.00134376	1.95505e+06	-3.94616e+06	1.95497e+06	0.00134376	0	0	0	0	0	0	0	0	0	0	0.00237906	0.00680799	10149.5	0.00680799	0.00237906	0	0	0	0	0	0	0	0	0	0	0.00192139	0.00332264	0.00423573	0.00332264	0.00192139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	-0.00134363	-0.00779669	25996.9	-0.00779669	-0.00134363	0	0	0	0	0	0	0	0	0	0	0.00134377	1.95497e+06	-3.94604e+06	1.95493e+06	0.00134377	0	0	0	0	0	0	0	0	0	0	0.00237907	0.006808	10149.2	0.006808	0.00237907	0	0	0	0	0	0	0	0	0	0	0.00192139	0.00332265	0.00423573	0.00332265	0.00192139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	-0.00134363	-0.00779669	25996.7	-0.00779669	-0.00134363	0	0	0	0	0	0	0	0	0	0	0.00134377	1.95493e+06	-3.946e+06	1.95493e+06	0.00134377	0	0	0	0	0	0	0	0	0	0	0.00237907	0.006808	10149	0.006808	0.00237907	0	0	0	0	0	0	0	0	0	0	0.00192139	0.00332265	0.00423573	0.00332265	0.00192139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	-0.00134363	-0.00779669	25996.9	-0.00779669	-0.00134363	0	0	0	0	0	0	0	0	0	0	0.00134377	1.95493e+06	-3.94604e+06	1.95497e+06	0.00134377	0	0	0	0	0	0	0	0	0	0	0.00237907	0.006808	10149.2	0.006808	0.00237907	0	0	0	0	0	0	0	0	0	0	0.00192139	0.00332265	0.00423573	0.00332265	0.00192139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	-0.00134363	-0.00779669	25997.6	-0.00779669	-0.00134363	0	0	0	0	0	0	0	0	0	0	0.00134376	1.95497e+06	-3.94616e+06	1.95505e+06	0.00134376	0	0	0	0	0	0	0	0	0	0	0.00237906	0.00680799	10149.5	0.00680799	0.00237906	0	0	0	0	0	0	0	0	0	0	0.00192139	0.00332264	0.00423573	0.00332264	0.00192139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	-0.00134364	-0.0077967	25998.7	-0.0077967	-0.00134364	0	0	0	0	0	0	0	0	0	0	0.00134376	1.95505e+06	-3.94638e+06	1.95518e+06	0.00134376	0	0	0	0	0	0	0	0	0	0	0.00237906	0.00680798	10150.1	0.00680798	0.00237906	0	0	0	0	0	0	0	0	0	0	0.00192138	0.00332264	0.00423572	0.00332264	0.00192138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
