1.5 385 -1.10808e-06
-1.5 5.88895e-07
-1.49219 5.79017e-07
-1.48438 5.6914e-07
-1.47656 5.5946e-07
-1.46875 5.4978e-07
-1.46094 5.40298e-07
-1.45312 5.30817e-07
-1.44531 5.21535e-07
-1.4375 5.12254e-07
-1.42969 5.03174e-07
-1.42188 4.94095e-07
-1.41406 4.8522e-07
-1.40625 4.76345e-07
-1.39844 4.67678e-07
-1.39062 4.5901e-07
-1.38281 4.50553e-07
-1.375 4.42096e-07
-1.36719 4.33853e-07
-1.35938 4.25609e-07
-1.35156 4.17583e-07
-1.34375 4.09556e-07
-1.33594 4.01751e-07
-1.32812 3.93945e-07
-1.32031 3.86365e-07
-1.3125 3.78784e-07
-1.30469 3.71432e-07
-1.29688 3.64081e-07
-1.28906 3.56963e-07
-1.28125 3.49846e-07
-1.27344 3.42968e-07
-1.26562 3.3609e-07
-1.25781 3.29456e-07
-1.25 3.22823e-07
-1.24219 3.16441e-07
-1.23438 3.10059e-07
-1.22656 3.03935e-07
-1.21875 2.97811e-07
-1.21094 2.91953e-07
-1.20312 2.86095e-07
-1.19531 2.80511e-07
-1.1875 2.74926e-07
-1.17969 2.69625e-07
-1.17188 2.64323e-07
-1.16406 2.59314e-07
-1.15625 2.54304e-07
-1.14844 2.49599e-07
-1.14062 2.44893e-07
-1.13281 2.405e-07
-1.125 2.36107e-07
-1.11719 2.32041e-07
-1.10938 2.27974e-07
-1.10156 2.24242e-07
-1.09375 2.2051e-07
-1.08594 2.17128e-07
-1.07812 2.13745e-07
-1.07031 2.10715e-07
-1.0625 2.07685e-07
-1.05469 2.05021e-07
-1.04688 2.02358e-07
-1.03906 2.00052e-07
-1.03125 1.97747e-07
-1.02344 1.95805e-07
-1.01562 1.93862e-07
-1.00781 1.92255e-07
-1 1.90647e-07
-0.992188 1.89354e-07
-0.984375 1.88061e-07
-0.976562 1.87037e-07
-0.96875 1.86012e-07
-0.960938 1.85211e-07
-0.953125 1.8441e-07
-0.945312 1.83779e-07
-0.9375 1.83147e-07
-0.929688 1.82628e-07
-0.921875 1.82109e-07
-0.914062 1.81675e-07
-0.90625 1.81242e-07
-0.898438 1.80858e-07
-0.890625 1.80474e-07
-0.882812 1.80121e-07
-0.875 1.79768e-07
-0.867188 1.79445e-07
-0.859375 1.79122e-07
-0.851562 1.78826e-07
-0.84375 1.78529e-07
-0.835938 1.78257e-07
-0.828125 1.77985e-07
-0.820312 1.77734e-07
-0.8125 1.77483e-07
-0.804688 1.77251e-07
-0.796875 1.7702e-07
-0.789062 1.76806e-07
-0.78125 1.76591e-07
-0.773438 1.76393e-07
-0.765625 1.76195e-07
-0.757812 1.76011e-07
-0.75 1.75827e-07
-0.742188 1.75657e-07
-0.734375 1.75488e-07
-0.726562 1.75331e-07
-0.71875 1.75174e-07
-0.710938 1.7503e-07
-0.703125 1.74886e-07
-0.695312 1.74754e-07
-0.6875 1.74622e-07
-0.679688 1.74502e-07
-0.671875 1.74382e-07
-0.664062 1.74274e-07
-0.65625 1.74166e-07
-0.648438 1.7407e-07
-0.640625 1.73975e-07
-0.632812 1.73891e-07
-0.625 1.73807e-07
-0.617188 1.73736e-07
-0.609375 1.73664e-07
-0.601562 1.73605e-07
-0.59375 1.73546e-07
-0.585938 1.73499e-07
-0.578125 1.73453e-07
-0.570312 1.73419e-07
-0.5625 1.73384e-07
-0.554688 1.73363e-07
-0.546875 1.73342e-07
-0.539062 1.73333e-07
-0.53125 1.73324e-07
-0.523438 1.73327e-07
-0.515625 1.73331e-07
-0.507812 1.73347e-07
-0.5 1.73363e-07
-0.492188 1.73391e-07
-0.484375 1.7342e-07
-0.476562 1.7346e-07
-0.46875 1.735e-07
-0.460938 1.73552e-07
-0.453125 1.73604e-07
-0.445312 1.73667e-07
-0.4375 1.7373e-07
-0.429688 1.73805e-07
-0.421875 1.73879e-07
-0.414062 1.73963e-07
-0.40625 1.74048e-07
-0.398438 1.74143e-07
-0.390625 1.74238e-07
-0.382812 1.74342e-07
-0.375 1.74446e-07
-0.367188 1.74559e-07
-0.359375 1.74672e-07
-0.351562 1.74793e-07
-0.34375 1.74915e-07
-0.335938 1.75044e-07
-0.328125 1.75173e-07
-0.320312 1.75308e-07
-0.3125 1.75444e-07
-0.304688 1.75586e-07
-0.296875 1.75728e-07
-0.289062 1.75875e-07
-0.28125 1.76023e-07
-0.273438 1.76174e-07
-0.265625 1.76326e-07
-0.257812 1.76481e-07
-0.25 1.76637e-07
-0.242188 1.76795e-07
-0.234375 1.76952e-07
-0.226562 1.77112e-07
-0.21875 1.77272e-07
-0.210938 1.77432e-07
-0.203125 1.77593e-07
-0.195312 1.77753e-07
-0.1875 1.77913e-07
-0.179688 1.78071e-07
-0.171875 1.7823e-07
-0.164062 1.78386e-07
-0.15625 1.78542e-07
-0.148438 1.78695e-07
-0.140625 1.78848e-07
-0.132812 1.78996e-07
-0.125 1.79144e-07
-0.117188 1.79286e-07
-0.109375 1.79428e-07
-0.101562 1.79563e-07
-0.09375 1.79699e-07
-0.0859375 1.79826e-07
-0.078125 1.79953e-07
-0.0703125 1.80071e-07
-0.0625 1.80189e-07
-0.0546875 1.80296e-07
-0.046875 1.80404e-07
-0.0390625 1.805e-07
-0.03125 1.80596e-07
-0.0234375 1.80679e-07
-0.015625 1.80763e-07
-0.0078125 1.80833e-07
0 1.80903e-07
0.0078125 1.80958e-07
0.015625 1.81013e-07
0.0234375 1.81053e-07
0.03125 1.81092e-07
0.0390625 1.81115e-07
0.046875 1.81138e-07
0.0546875 1.81144e-07
0.0625 1.81149e-07
0.0703125 1.81136e-07
0.078125 1.81124e-07
