2 2 1089 -7.41647e-07
-2 -2 3.40845e-06
-2 -1.875 3.18754e-06
-2 -1.75 2.96664e-06
-2 -1.625 2.77627e-06
-2 -1.5 2.58589e-06
-2 -1.375 2.42589e-06
-2 -1.25 2.26589e-06
-2 -1.125 2.13599e-06
-2 -1 2.00609e-06
-2 -0.875 1.9059e-06
-2 -0.75 1.8057e-06
-2 -0.625 1.7347e-06
-2 -0.5 1.6637e-06
-2 -0.375 1.62137e-06
-2 -0.25 1.57905e-06
-2 -0.125 1.56499e-06
-2 0 1.55093e-06
-2 0.125 1.56499e-06
-2 0.25 1.57905e-06
-2 0.375 1.62137e-06
-2 0.5 1.6637e-06
-2 0.625 1.7347e-06
-2 0.75 1.8057e-06
-2 0.875 1.9059e-06
-2 1 2.00609e-06
-2 1.125 2.13599e-06
-2 1.25 2.26589e-06
-2 1.375 2.42589e-06
-2 1.5 2.58589e-06
-2 1.625 2.77627e-06
-2 1.75 2.96664e-06
-2 1.875 3.18754e-06
-2 2 3.40845e-06
-1.875 -2 3.17157e-06
-1.875 -1.875 2.95067e-06
-1.875 -1.75 2.73109e-06
-1.875 -1.625 2.54072e-06
-1.875 -1.5 2.35201e-06
-1.875 -1.375 2.19201e-06
-1.875 -1.25 2.03404e-06
-1.875 -1.125 1.90414e-06
-1.875 -1 1.77658e-06
-1.875 -0.875 1.67638e-06
-1.875 -0.75 1.57867e-06
-1.875 -0.625 1.50767e-06
-1.875 -0.5 1.43896e-06
-1.875 -0.375 1.39664e-06
-1.875 -0.25 1.35597e-06
-1.875 -0.125 1.34191e-06
-1.875 0 1.32847e-06
-1.875 0.125 1.34252e-06
-1.875 0.25 1.35597e-06
-1.875 0.375 1.3983e-06
-1.875 0.5 1.43896e-06
-1.875 0.625 1.50996e-06
-1.875 0.75 1.57867e-06
-1.875 0.875 1.67886e-06
-1.875 1 1.77658e-06
-1.875 1.125 1.90648e-06
-1.875 1.25 2.03404e-06
-1.875 1.375 2.19404e-06
-1.875 1.5 2.35201e-06
-1.875 1.625 2.54238e-06
-1.875 1.75 2.73109e-06
-1.875 1.875 2.95199e-06
-1.875 2 3.1729e-06
-1.75 -2 2.9347e-06
-1.75 -1.875 2.71512e-06
-1.75 -1.75 2.49554e-06
-1.75 -1.625 2.30683e-06
-1.75 -1.5 2.11813e-06
-1.75 -1.375 1.96015e-06
-1.75 -1.25 1.80218e-06
-1.75 -1.125 1.67462e-06
-1.75 -1 1.54706e-06
-1.75 -0.875 1.44935e-06
-1.75 -0.75 1.35163e-06
-1.75 -0.625 1.28293e-06
-1.75 -0.5 1.21423e-06
-1.75 -0.375 1.17356e-06
-1.75 -0.25 1.1329e-06
-1.75 -0.125 1.11945e-06
-1.75 0 1.106e-06
-1.75 0.125 1.11945e-06
-1.75 0.25 1.1329e-06
-1.75 0.375 1.17356e-06
