-1.52227e-06	-1.15865e-10
-1.42713e-06	-1.01834e-10
-1.33198e-06	-8.87090e-11
-1.23684e-06	-7.64889e-11
-1.14170e-06	-6.51739e-11
-1.04656e-06	-5.47642e-11
-9.51417e-07	-4.52597e-11
-8.56275e-07	-3.66603e-11
-7.61133e-07	-2.89662e-11
-6.65992e-07	-2.21772e-11
-5.70850e-07	-1.62935e-11
-4.75708e-07	-1.13149e-11
-3.80567e-07	-7.24155e-12
-2.85425e-07	-4.07337e-12
-1.90283e-07	-1.81039e-12
-9.51417e-08	-4.52597e-13
0.00000e+00	-0.00000e+00
9.51417e-08	-4.52597e-13
1.90283e-07	-1.81039e-12
2.85425e-07	-4.07337e-12
3.80567e-07	-7.24155e-12
4.75708e-07	-1.13149e-11
5.70850e-07	-1.62935e-11
6.65992e-07	-2.21772e-11
7.61133e-07	-2.89662e-11
8.56275e-07	-3.66603e-11
9.51417e-07	-4.52597e-11
1.04656e-06	-5.47642e-11
1.14170e-06	-6.51739e-11
1.23684e-06	-7.64889e-11
1.33198e-06	-8.87090e-11
1.42713e-06	-1.01834e-10
1.52227e-06	-1.15865e-10
