-1.5	0
-1.48438	0.000579446
-1.46875	0.00115889
-1.45312	0.00158692
-1.4375	0.00201496
-1.42188	0.00240438
-1.40625	0.0027938
-1.39062	0.00321105
-1.375	0.0036283
-1.35938	0.00413738
-1.34375	0.00464646
-1.32812	0.00531345
-1.3125	0.00598044
-1.29688	0.00688778
-1.28125	0.00779512
-1.26562	0.009062
-1.25	0.0103289
-1.23438	0.0121412
-1.21875	0.0139534
-1.20312	0.0166105
-1.1875	0.0192676
-1.17188	0.0232543
-1.15625	0.027241
-1.14062	0.033327
-1.125	0.0394131
-1.10938	0.0487741
-1.09375	0.0581352
-1.07812	0.0724741
-1.0625	0.086813
-1.04688	0.108382
-1.03125	0.12995
-1.01562	0.160858
-1	0.191766
-0.984375	0.230688
-0.96875	0.269611
-0.953125	0.313503
-0.9375	0.357396
-0.921875	0.391494
-0.90625	0.425592
-0.890625	0.454577
-0.875	0.483561
-0.859375	0.508954
-0.84375	0.534346
-0.828125	0.556968
-0.8125	0.57959
-0.796875	0.599974
-0.78125	0.620358
-0.765625	0.638878
-0.75	0.657399
-0.734375	0.674334
-0.71875	0.691269
-0.703125	0.706829
-0.6875	0.722389
-0.671875	0.736737
-0.65625	0.751084
-0.640625	0.76435
-0.625	0.777615
-0.609375	0.789901
-0.59375	0.802188
-0.578125	0.813579
-0.5625	0.824971
-0.546875	0.835538
-0.53125	0.846104
-0.515625	0.855902
-0.5	0.865699
-0.484375	0.874775
-0.46875	0.883851
-0.453125	0.892243
-0.4375	0.900636
-0.421875	0.908375
-0.40625	0.916115
-0.390625	0.923227
-0.375	0.93034
-0.359375	0.936844
-0.34375	0.943348
-0.328125	0.949259
-0.3125	0.955171
-0.296875	0.960499
-0.28125	0.965828
-0.265625	0.970581
-0.25	0.975334
-0.234375	0.979515
-0.21875	0.983697
-0.203125	0.987308
-0.1875	0.990918
-0.171875	0.993958
-0.15625	0.996997
-0.140625	0.999462
-0.125	1.00193
-0.109375	1.00381
-0.09375	1.0057
-0.078125	1.007
-0.0625	1.0083
-0.046875	1.00901
-0.03125	1.00972
-0.015625	1.00984
0	1.00995
0.015625	1.00946
0.03125	1.00898
0.046875	1.00788
0.0625	1.00679
0.078125	1.00509
0.09375	1.00338
0.109375	1.00107
0.125	0.998753
0.140625	0.995827
0.15625	0.992901
0.171875	0.989366
0.1875	0.985831
0.203125	0.981692
0.21875	0.977553
0.234375	0.972816
0.25	0.968079
0.265625	0.962754
0.28125	0.957429
0.296875	0.951526
0.3125	0.945623
0.328125	0.939154
0.34375	0.932685
0.359375	0.925662
0.375	0.91864
0.390625	0.911078
0.40625	0.903515
0.421875	0.895424
0.4375	0.887333
0.453125	0.878724
0.46875	0.870115
0.484375	0.860995
0.5	0.851876
0.515625	0.842252
0.53125	0.832627
0.546875	0.822499
0.5625	0.812372
0.578125	0.801739
0.59375	0.791107
0.609375	0.779969
0.625	0.768831
0.640625	0.75719
0.65625	0.745549
0.671875	0.733418
0.6875	0.721288
0.703125	0.708711
0.71875	0.696134
0.734375	0.683212
0.75	0.670289
0.765625	0.657235
0.78125	0.644181
0.796875	0.631449
0.8125	0.618717
0.828125	0.607391
0.84375	0.596064
0.859375	0.589633
0.875	0.583202
0.890625	0.588867
0.90625	0.594533
0.921875	0.448407
0.9375	0.302282
0.953125	0.202242
0.96875	0.102202
0.984375	0.0676791
1	0.033156
1.01562	0.0205021
1.03125	0.00784825
1.04688	0.00407116
1.0625	0.000294064
1.07812	0.000147032
1.09375	0
1.10938	0
1.125	0
1.14062	0
1.15625	0
1.17188	0
1.1875	0
1.20312	0
1.21875	0
1.23438	0
1.25	0
1.26562	0
1.28125	0
1.29688	0
1.3125	0
1.32812	0
1.34375	0
1.35938	0
1.375	0
1.39062	0
1.40625	0
1.42188	0
1.4375	0
1.45312	0
1.46875	0
1.48438	0
1.5	0
