-1.875	-1.875	0.364245
-1.875	-1.75	-0.0989383
-1.875	-1.625	0.253879
-1.875	-1.5	-0.317852
-1.875	-1.375	0.0941065
-1.875	-1.25	-0.65637
-1.875	-1.125	-0.164024
-1.875	-1	-1.162
-1.875	-0.875	-0.605192
-1.875	-0.75	-1.86006
-1.875	-0.625	-1.30246
-1.875	-0.5	-2.67977
-1.875	-0.375	-2.23068
-1.875	-0.25	-3.38966
-1.875	-0.125	-3.16996
-1.875	0	-3.68243
-1.875	0.125	-3.76209
-1.875	0.25	-3.40542
-1.875	0.375	-3.75737
-1.875	0.5	-2.70365
-1.875	0.625	-3.22258
-1.875	0.75	-1.88266
-1.875	0.875	-2.44823
-1.875	1	-1.17825
-1.875	1.125	-1.70431
-1.875	1.25	-0.666047
-1.875	1.375	-1.11512
-1.875	1.5	-0.322711
-1.875	1.625	-0.698619
-1.875	1.75	-0.100748
-1.875	1.875	-0.444179
-1.75	-1.875	-0.134961
-1.75	-1.75	-0.246093
-1.75	-1.625	-0.451733
-1.75	-1.5	-0.584353
-1.75	-1.375	-0.877417
-1.75	-1.25	-1.06331
-1.75	-1.125	-1.46202
-1.75	-1	-1.75218
-1.75	-0.875	-2.24884
-1.75	-0.75	-2.69279
-1.75	-0.625	-3.20911
-1.75	-0.5	-3.80282
-1.75	-0.375	-4.16005
-1.75	-0.25	-4.77233
-1.75	-0.125	-4.78213
-1.75	0	-5.18056
-1.75	0.125	-4.80718
-1.75	0.25	-4.8136
-1.75	0.375	-4.22048
-1.75	0.5	-3.86446
-1.75	0.625	-3.27459
-1.75	0.75	-2.74948
-1.75	0.875	-2.29859
-1.75	1	-1.79143
-1.75	1.125	-1.49241
-1.75	1.25	-1.0858
-1.75	1.375	-0.893223
-1.75	1.5	-0.595297
-1.75	1.625	-0.458529
-1.75	1.75	-0.250115
-1.75	1.875	-0.136589
-1.625	-1.875	0.167933
-1.625	-1.75	-0.387002
-1.625	-1.625	-0.161976
-1.625	-1.5	-1.03135
-1.625	-1.375	-0.721911
-1.625	-1.25	-2.1032
-1.625	-1.125	-1.6654
-1.625	-1	-3.87861
-1.625	-0.875	-3.28137
-1.625	-0.75	-6.63568
-1.625	-0.625	-5.89393
-1.625	-0.5	-10.2804
-1.625	-0.375	-9.49321
-1.625	-0.25	-13.7331
-1.625	-0.125	-13.134
-1.625	0	-15.2291
-1.625	0.125	-15.0798
-1.625	0.25	-13.8134
-1.625	0.375	-14.163
-1.625	0.5	-10.4019
-1.625	0.625	-11.061
-1.625	0.75	-6.74631
-1.625	0.875	-7.48553
-1.625	1	-3.95286
-1.625	1.125	-4.61283
-1.625	1.25	-2.14426
-1.625	1.375	-2.65862
-1.625	1.5	-1.05072
-1.625	1.625	-1.41949
-1.625	1.75	-0.393994
-1.625	1.875	-0.643852
-1.5	-1.875	-0.341515
-1.5	-1.75	-0.518359
-1.5	-1.625	-1.06925
-1.5	-1.5	-1.35524
-1.5	-1.375	-2.22951
-1.5	-1.25	-2.71226
-1.5	-1.125	-4.062
-1.5	-1	-4.9372
-1.5	-0.875	-6.86666
-1.5	-0.75	-8.40581
-1.5	-0.625	-10.7085
-1.5	-0.5	-13.0366
-1.5	-0.375	-14.8211
-1.5	-0.25	-17.42
-1.5	-0.125	-17.5935
-1.5	0	-19.3196
-1.5	0.125	-17.6897
-1.5	0.25	-17.5646
-1.5	0.375	-15.0555
-1.5	0.5	-13.2569
-1.5	0.625	-10.948
-1.5	0.75	-8.60044
-1.5	0.875	-7.03078
-1.5	1	-5.06058
-1.5	1.125	-4.15276
-1.5	1.25	-2.77685
-1.5	1.375	-2.27305
-1.5	1.5	-1.38437
-1.5	1.625	-1.08699
-1.5	1.75	-0.528524
-1.5	1.875	-0.345715
-1.375	-1.875	-0.0482865
-1.375	-1.75	-0.697163
-1.375	-1.625	-0.742357
-1.375	-1.5	-1.98586
-1.375	-1.375	-1.99685
-1.375	-1.25	-4.41518
-1.375	-1.125	-4.3102
-1.375	-1	-9.10832
-1.375	-0.875	-8.72457
-1.375	-0.75	-17.8331
-1.375	-0.625	-16.887
-1.375	-0.5	-31.7415
-1.375	-0.375	-29.8955
-1.375	-0.25	-46.6793
-1.375	-0.125	-44.5762
-1.375	0	-53.5147
-1.375	0.125	-52.7215
-1.375	0.25	-46.864
-1.375	0.375	-47.6416
-1.375	0.5	-32.0868
-1.375	0.625	-33.3835
-1.375	0.75	-18.1614
-1.375	0.875	-19.3711
-1.375	1	-9.31055
-1.375	1.125	-10.2346
-1.375	1.25	-4.51565
-1.375	1.375	-5.12392
-1.375	1.5	-2.02887
-1.375	1.625	-2.38624
