2 2 16641 -1.11867e-05
-2 -2 0
-2 -1.96875 0
-2 -1.9375 0
-2 -1.90625 0
-2 -1.875 0
-2 -1.84375 0
-2 -1.8125 0
-2 -1.78125 0
-2 -1.75 0
-2 -1.71875 0
-2 -1.6875 0
-2 -1.65625 0
-2 -1.625 0
-2 -1.59375 0
-2 -1.5625 0
-2 -1.53125 0
-2 -1.5 0
-2 -1.46875 0
-2 -1.4375 0
-2 -1.40625 0
-2 -1.375 0
-2 -1.34375 0
-2 -1.3125 0
-2 -1.28125 0
-2 -1.25 0
-2 -1.21875 0
-2 -1.1875 0
-2 -1.15625 0
-2 -1.125 0
-2 -1.09375 0
-2 -1.0625 0
-2 -1.03125 0
-2 -1 0
-2 -0.96875 0
-2 -0.9375 0
-2 -0.90625 0
-2 -0.875 0
-2 -0.84375 0
-2 -0.8125 0
-2 -0.78125 0
-2 -0.75 0
-2 -0.71875 0
-2 -0.6875 0
-2 -0.65625 0
-2 -0.625 0
-2 -0.59375 0
-2 -0.5625 0
-2 -0.53125 0
-2 -0.5 0
-2 -0.46875 0
-2 -0.4375 0
-2 -0.40625 0
-2 -0.375 0
-2 -0.34375 0
-2 -0.3125 0
-2 -0.28125 0
-2 -0.25 0
-2 -0.21875 0
-2 -0.1875 0
-2 -0.15625 0
-2 -0.125 0
-2 -0.09375 0
-2 -0.0625 0
-2 -0.03125 0
-2 0 0
-2 0.03125 0
-2 0.0625 0
-2 0.09375 0
-2 0.125 0
-2 0.15625 0
-2 0.1875 0
-2 0.21875 0
-2 0.25 0
-2 0.28125 0
-2 0.3125 0
-2 0.34375 0
-2 0.375 0
-2 0.40625 0
-2 0.4375 0
-2 0.46875 0
-2 0.5 0
-2 0.53125 0
-2 0.5625 0
-2 0.59375 0
-2 0.625 0
-2 0.65625 0
-2 0.6875 0
-2 0.71875 0
-2 0.75 0
-2 0.78125 0
-2 0.8125 0
-2 0.84375 0
-2 0.875 0
-2 0.90625 0
-2 0.9375 0
-2 0.96875 0
-2 1 0
-2 1.03125 0
-2 1.0625 0
-2 1.09375 0
-2 1.125 0
-2 1.15625 0
-2 1.1875 0
-2 1.21875 0
-2 1.25 0
-2 1.28125 0
-2 1.3125 0
-2 1.34375 0
-2 1.375 0
-2 1.40625 0
-2 1.4375 0
-2 1.46875 0
-2 1.5 0
-2 1.53125 0
-2 1.5625 0
-2 1.59375 0
-2 1.625 0
-2 1.65625 0
-2 1.6875 0
-2 1.71875 0
-2 1.75 0
-2 1.78125 0
-2 1.8125 0
-2 1.84375 0
-2 1.875 0
-2 1.90625 0
-2 1.9375 0
-2 1.96875 0
-2 2 0
-1.96875 -2 0
-1.96875 -1.96875 0
-1.96875 -1.9375 1.24271e-10
-1.96875 -1.90625 1.24271e-10
-1.96875 -1.875 8.56636e-09
-1.96875 -1.84375 8.56636e-09
-1.96875 -1.8125 8.6717e-09
-1.96875 -1.78125 8.6717e-09
-1.96875 -1.75 1.58832e-06
-1.96875 -1.71875 1.58832e-06
-1.96875 -1.6875 1.58843e-06
-1.96875 -1.65625 1.58843e-06
-1.96875 -1.625 1.5971e-06
-1.96875 -1.59375 1.5971e-06
-1.96875 -1.5625 1.59722e-06
-1.96875 -1.53125 1.59722e-06
-1.96875 -1.5 3.5194e-06
-1.96875 -1.46875 3.5194e-06
-1.96875 -1.4375 3.51953e-06
-1.96875 -1.40625 3.51953e-06
-1.96875 -1.375 3.53034e-06
-1.96875 -1.34375 3.53034e-06
-1.96875 -1.3125 3.53048e-06
-1.96875 -1.28125 3.53048e-06
-1.96875 -1.25 6.07267e-06
-1.96875 -1.21875 6.07267e-06
-1.96875 -1.1875 6.07284e-06
-1.96875 -1.15625 6.07284e-06
-1.96875 -1.125 6.08674e-06
-1.96875 -1.09375 6.08674e-06
-1.96875 -1.0625 6.08693e-06
-1.96875 -1.03125 6.08693e-06
-1.96875 -1 9.49014e-06
-1.96875 -0.96875 9.49014e-06
-1.96875 -0.9375 9.49034e-06
-1.96875 -0.90625 9.49034e-06
-1.96875 -0.875 9.50732e-06
-1.96875 -0.84375 9.50732e-06
-1.96875 -0.8125 9.50754e-06
-1.96875 -0.78125 9.50754e-06
-1.96875 -0.75 1.3823e-05
-1.96875 -0.71875 1.3823e-05
-1.96875 -0.6875 1.38232e-05
-1.96875 -0.65625 1.38232e-05
-1.96875 -0.625 1.38417e-05
-1.96875 -0.59375 1.38417e-05
-1.96875 -0.5625 1.38419e-05
-1.96875 -0.53125 1.38419e-05
-1.96875 -0.5 1.86331e-05
-1.96875 -0.46875 1.86331e-05
-1.96875 -0.4375 1.86332e-05
-1.96875 -0.40625 1.86332e-05
-1.96875 -0.375 1.86492e-05
-1.96875 -0.34375 1.86492e-05
-1.96875 -0.3125 1.86494e-05
-1.96875 -0.28125 1.86494e-05
-1.96875 -0.25 2.27103e-05
-1.96875 -0.21875 2.27103e-05
-1.96875 -0.1875 2.27105e-05
-1.96875 -0.15625 2.27105e-05
-1.96875 -0.125 2.27187e-05
-1.96875 -0.09375 2.27187e-05
-1.96875 -0.0625 2.27187e-05
-1.96875 -0.03125 2.27187e-05
-1.96875 0 2.43517e-05
-1.96875 0.03125 2.43517e-05
-1.96875 0.0625 2.43517e-05
-1.96875 0.09375 2.43517e-05
-1.96875 0.125 2.43487e-05
-1.96875 0.15625 2.43487e-05
-1.96875 0.1875 2.43486e-05
-1.96875 0.21875 2.43486e-05
-1.96875 0.25 2.27099e-05
-1.96875 0.28125 2.27099e-05
-1.96875 0.3125 2.27098e-05
-1.96875 0.34375 2.27098e-05
-1.96875 0.375 2.26969e-05
-1.96875 0.40625 2.26969e-05
-1.96875 0.4375 2.26967e-05
-1.96875 0.46875 2.26967e-05
-1.96875 0.5 1.86325e-05
-1.96875 0.53125 1.86325e-05
-1.96875 0.5625 1.86323e-05
-1.96875 0.59375 1.86323e-05
-1.96875 0.625 1.86144e-05
-1.96875 0.65625 1.86144e-05
-1.96875 0.6875 1.86142e-05
-1.96875 0.71875 1.86142e-05
-1.96875 0.75 1.38225e-05
-1.96875 0.78125 1.38225e-05
-1.96875 0.8125 1.38223e-05
-1.96875 0.84375 1.38223e-05
-1.96875 0.875 1.38043e-05
-1.96875 0.90625 1.38043e-05
-1.96875 0.9375 1.38041e-05
-1.96875 0.96875 1.38041e-05
-1.96875 1 9.48982e-06
-1.96875 1.03125 9.48982e-06
-1.96875 1.0625 9.48963e-06
-1.96875 1.09375 9.48963e-06
-1.96875 1.125 9.47422e-06
-1.96875 1.15625 9.47422e-06
-1.96875 1.1875 9.47405e-06
-1.96875 1.21875 9.47405e-06
-1.96875 1.25 6.07251e-06
-1.96875 1.28125 6.07251e-06
-1.96875 1.3125 6.07235e-06
-1.96875 1.34375 6.07235e-06
-1.96875 1.375 6.06013e-06
-1.96875 1.40625 6.06013e-06
-1.96875 1.4375 6.05999e-06
-1.96875 1.46875 6.05999e-06
-1.96875 1.5 3.51932e-06
-1.96875 1.53125 3.51932e-06
-1.96875 1.5625 3.5192e-06
-1.96875 1.59375 3.5192e-06
-1.96875 1.625 3.50965e-06
-1.96875 1.65625 3.50965e-06
-1.96875 1.6875 3.50954e-06
-1.96875 1.71875 3.50954e-06
-1.96875 1.75 1.58829e-06
-1.96875 1.78125 1.58829e-06
-1.96875 1.8125 1.58818e-06
-1.96875 1.84375 1.58818e-06
-1.96875 1.875 1.57998e-06
-1.96875 1.90625 1.57998e-06
-1.96875 1.9375 1.57987e-06
-1.96875 1.96875 1.57987e-06
-1.96875 2 1.57987e-06
-1.9375 -2 0
-1.9375 -1.96875 1.24271e-10
-1.9375 -1.9375 2.48541e-10
-1.9375 -1.90625 8.69063e-09
-1.9375 -1.875 1.71327e-08
-1.9375 -1.84375 1.72381e-08
-1.9375 -1.8125 1.73434e-08
-1.9375 -1.78125 1.59699e-06
-1.9375 -1.75 3.17664e-06
-1.9375 -1.71875 3.17675e-06
-1.9375 -1.6875 3.17685e-06
-1.9375 -1.65625 3.18553e-06
-1.9375 -1.625 3.19421e-06
-1.9375 -1.59375 3.19433e-06
-1.9375 -1.5625 3.19444e-06
-1.9375 -1.53125 5.11662e-06
-1.9375 -1.5 7.0388e-06
-1.9375 -1.46875 7.03894e-06
-1.9375 -1.4375 7.03907e-06
-1.9375 -1.40625 7.04987e-06
-1.9375 -1.375 7.06067e-06
-1.9375 -1.34375 7.06082e-06
-1.9375 -1.3125 7.06097e-06
-1.9375 -1.28125 9.60315e-06
-1.9375 -1.25 1.21453e-05
-1.9375 -1.21875 1.21455e-05
-1.9375 -1.1875 1.21457e-05
-1.9375 -1.15625 1.21596e-05
-1.9375 -1.125 1.21735e-05
-1.9375 -1.09375 1.21737e-05
-1.9375 -1.0625 1.21739e-05
-1.9375 -1.03125 1.55771e-05
-1.9375 -1 1.89803e-05
-1.9375 -0.96875 1.89805e-05
-1.9375 -0.9375 1.89807e-05
-1.9375 -0.90625 1.89977e-05
-1.9375 -0.875 1.90146e-05
-1.9375 -0.84375 1.90149e-05
-1.9375 -0.8125 1.90151e-05
-1.9375 -0.78125 2.33306e-05
-1.9375 -0.75 2.7646e-05
-1.9375 -0.71875 2.76462e-05
-1.9375 -0.6875 2.76465e-05
-1.9375 -0.65625 2.7665e-05
-1.9375 -0.625 2.76834e-05
-1.9375 -0.59375 2.76837e-05
-1.9375 -0.5625 2.76839e-05
-1.9375 -0.53125 3.2475e-05
-1.9375 -0.5 3.72661e-05
-1.9375 -0.46875 3.72663e-05
-1.9375 -0.4375 3.72665e-05
-1.9375 -0.40625 3.72825e-05
-1.9375 -0.375 3.72985e-05
-1.9375 -0.34375 3.72987e-05
-1.9375 -0.3125 3.72988e-05
-1.9375 -0.28125 4.13598e-05
-1.9375 -0.25 4.54207e-05
-1.9375 -0.21875 4.54208e-05
-1.9375 -0.1875 4.54209e-05
-1.9375 -0.15625 4.54291e-05
-1.9375 -0.125 4.54373e-05
-1.9375 -0.09375 4.54374e-05
-1.9375 -0.0625 4.54374e-05
-1.9375 -0.03125 4.70704e-05
-1.9375 0 4.87034e-05
-1.9375 0.03125 4.87034e-05
-1.9375 0.0625 4.87033e-05
-1.9375 0.09375 4.87003e-05
-1.9375 0.125 4.86973e-05
-1.9375 0.15625 4.86973e-05
-1.9375 0.1875 4.86972e-05
-1.9375 0.21875 4.70585e-05
-1.9375 0.25 4.54199e-05
-1.9375 0.28125 4.54197e-05
-1.9375 0.3125 4.54196e-05
-1.9375 0.34375 4.54067e-05
-1.9375 0.375 4.53938e-05
-1.9375 0.40625 4.53936e-05
-1.9375 0.4375 4.53934e-05
-1.9375 0.46875 4.13292e-05
-1.9375 0.5 3.7265e-05
-1.9375 0.53125 3.72648e-05
