-2	-0.00593551
-1.9375	0.435241
-1.875	0.876417
-1.8125	0.961121
-1.75	1.04582
-1.6875	1.06486
-1.625	1.0839
-1.5625	1.07377
-1.5	1.06364
-1.4375	1.03627
-1.375	1.00889
-1.3125	0.967481
-1.25	0.926067
-1.1875	0.868784
-1.125	0.811501
-1.0625	0.725813
-1	0.640125
-0.9375	0.70284
-0.875	0.765555
-0.8125	0.81737
-0.75	0.869186
-0.6875	0.910481
-0.625	0.951777
-0.5625	0.982806
-0.5	1.01384
-0.4375	1.03604
-0.375	1.05825
-0.3125	1.07261
-0.25	1.08697
-0.1875	1.09404
-0.125	1.1011
-0.0625	1.10112
0	1.10114
0.0625	1.09407
0.125	1.087
0.1875	1.07251
0.25	1.05802
0.3125	1.03542
0.375	1.01282
0.4375	0.980873
0.5	0.948929
0.5625	0.905448
0.625	0.861968
0.6875	0.802693
0.75	0.743417
0.8125	0.658286
0.875	0.573154
0.9375	0.343379
1	0.113603
1.0625	0.0603316
1.125	0.00705971
1.1875	0.00879973
1.25	0.0105397
1.3125	0.012009
1.375	0.0134783
1.4375	0.0148042
1.5	0.0161301
1.5625	0.0173552
1.625	0.0185802
1.6875	0.0208366
1.75	0.023093
1.8125	0.0115465
1.875	0
1.9375	0
2	0
